web-scraper-start-url,Name,Constellation,Right ascension,Declination,Apparent magnitude,Distance,Proper motion RA,Proper motion Dec,B-T magnitude,V-T magnitude,Proper names,HD,TYCHO-2 2000,USNO-A2.0,BSC,HIP
https://server6.sky-map.org/starview?object_type=1&object_id=4847&object_name=HD+1,14 Lac,Lacerta,22h50m21.80s,+41Â°57'13.0",5.92,333.333 parsecs,8.1,-5.2,5.98,5.917,,,TYC 3223-3619-1,USNO-A2 1275-17929123,,HIP 112778
https://server6.sky-map.org/starview?object_type=1&object_id=4848&object_name=HD+1,HD 219507,Grus,23h16m39.70s,-44Â°29'21.0",5.92,88.339 parsecs,3.2,-9.6,7.275,6.036,,,TYC 8012-1011-1,USNO-A2 0450-40562212,,HIP 114921
https://server6.sky-map.org/starview?object_type=1&object_id=4849&object_name=HD+1,HD 2952,Cassiopeia,00h33m10.40s,+54Â°53'42.0",5.93,115.207 parsecs,72.2,-38.8,7.241,6.037,,,TYC 3658-583-1,USNO-A2 1425-00784640,,HIP 2611
https://server6.sky-map.org/starview?object_type=1&object_id=4850&object_name=HD+1,14 Cet,Cetus,00h35m32.80s,-00Â°30'20.0",5.93,55.648 parsecs,143.1,-62.8,6.45,5.987,,,TYC 4672-1255-1,USNO-A2 0825-00134303,,HIP 2787
https://server6.sky-map.org/starview?object_type=1&object_id=4851&object_name=HD+1,62 Psc,Pisces,00h48m17.40s,+07Â°18'00.0",5.93,202.84 parsecs,112,4,7.34,6.036,,,TYC 17-1413-1,USNO-A2 0900-00189476,,HIP 3760
https://server6.sky-map.org/starview?object_type=1&object_id=4852&object_name=HD+1,HD 8810,Hydrus,01h25m05.30s,-64Â°22'10.0",5.93,309.598 parsecs,23,-16.3,7.946,6.086,,,TYC 8852-1459-1,USNO-A2 0225-00369633,,HIP 6631
https://server6.sky-map.org/starview?object_type=1&object_id=4853&object_name=HD+1,HD 9228,Sculptor,01h30m22.90s,-26Â°12'28.0",5.93,136.054 parsecs,44.4,2.6,7.682,6.08,,,TYC 6426-2065-1,USNO-A2 0600-00577475,,HIP 7016
https://server6.sky-map.org/starview?object_type=1&object_id=4854&object_name=HD+1,61 Cet,Cetus,02h03m48.20s,-00Â°20'25.0",5.93,101.112 parsecs,81,-44.3,7.021,6.038,,,TYC 4689-1229-1,USNO-A2 0825-00477596,,HIP 9631
https://server6.sky-map.org/starview?object_type=1&object_id=4855&object_name=HD+1,63 Cet,Cetus,02h11m35.80s,-01Â°49'31.0",5.93,108.696 parsecs,-10.6,-32.9,7.156,6.04,,,TYC 4690-1109-1,USNO-A2 0825-00509216,,HIP 10234
https://server6.sky-map.org/starview?object_type=1&object_id=4856&object_name=HD+1,HD 20121,Eridanus,03h12m25.80s,-44Â°25'11.0",5.93,43.802 parsecs,,,,,,,,,,
https://server6.sky-map.org/starview?object_type=1&object_id=4857&object_name=HD+1,HD 20675 (Ridwan),Perseus,03h21m52.60s,+49Â°04'15.0",5.93,45.746 parsecs,181.4,-64.4,6.458,5.982,,,TYC 3319-2075-1,USNO-A2 1350-03346978,,HIP 15669
https://server6.sky-map.org/starview?object_type=1&object_id=4858&object_name=HD+1,HD 21430,Fornax,03h26m22.50s,-27Â°19'03.0",5.93,132.979 parsecs,8.4,53.8,7.107,6.037,,,TYC 6449-1321-1,USNO-A2 0600-01357886,,HIP 16029
https://server6.sky-map.org/starview?object_type=1&object_id=4859&object_name=HD+1,HD 24706,Horologium,03h53m33.30s,-46Â°53'37.0",5.93,110.375 parsecs,29.5,-34.6,7.53,6.061,,,TYC 8067-2458-1,USNO-A2 0375-01274574,,HIP 18199
https://server6.sky-map.org/starview?object_type=1&object_id=4860&object_name=HD+1,HD 25371,Eridanus,04h00m40.70s,-30Â°29'27.0",5.93,110.011 parsecs,49,3.7,5.962,5.923,,,TYC 7030-1577-1,USNO-A2 0525-01418878,,HIP 18723
https://server6.sky-map.org/starview?object_type=1&object_id=4861&object_name=HD+1,HD 36780,Orion,05h34m04.00s,-01Â°28'14.0",5.93,258.398 parsecs,-11.7,-23.1,7.93,6.08,,,TYC 4766-1915-1,USNO-A2 0825-01579782,,HIP 26108
https://server6.sky-map.org/starview?object_type=1&object_id=4862&object_name=HD+1,HD 37788,Orion,05h41m05.60s,+00Â°20'16.0",5.93,51.387 parsecs,12.1,27,6.274,5.949,,,TYC 115-2291-1,USNO-A2 0900-01874127,,HIP 26762
https://server6.sky-map.org/starview?object_type=1&object_id=4863&object_name=HD+1,HD 41742,Puppis,06h04m40.20s,-45Â°04'44.0",5.93,27.02 parsecs,-72.9,269.5,6.505,6.019,,,TYC 8101-1755-1,USNO-A2 0375-02297693,,HIP 28790
https://server6.sky-map.org/starview?object_type=1&object_id=4864&object_name=HD+1,HD 42049,Gemini,06h09m32.40s,+22Â°11'24.0",5.93,1886.792 parsecs,-7.4,-4.4,8.085,6.107,,,TYC 1326-1732-1,USNO-A2 1050-03130803,,HIP 29196
https://server6.sky-map.org/starview?object_type=1&object_id=4865&object_name=HD+1,HD 45976,Monoceros,06h30m11.30s,-10Â°04'53.0",5.93,1923.077 parsecs,-5.6,-0.9,7.695,6.066,,,TYC 5368-1385-1,USNO-A2 0750-02246666,,HIP 30986
https://server6.sky-map.org/starview?object_type=1&object_id=4866&object_name=HD+1,HD 46189 (Elen Minasyan),Canis Major,06h30m46.30s,-27Â°46'10.0",5.93,346.021 parsecs,-7.6,7.1,5.704,5.877,,,TYC 6515-570-1,USNO-A2 0600-03504938,,HIP 31037
https://server6.sky-map.org/starview?object_type=1&object_id=4867&object_name=HD+1,16 Mon,Monoceros,06h46m32.40s,+08Â°35'14.0",5.93,342.466 parsecs,-5.6,-5.8,5.688,5.87,,,TYC 747-2462-1,USNO-A2 0975-03846743,,HIP 32463
https://server6.sky-map.org/starview?object_type=1&object_id=4868&object_name=HD+1,HD 52711,Gemini,07h03m30.40s,+29Â°20'14.0",5.93,19.095 parsecs,156.5,-827.8,6.654,6.006,,,TYC 1907-321-1,USNO-A2 1125-04816329,,HIP 34017
https://server6.sky-map.org/starview?object_type=1&object_id=4869&object_name=HD+1,61 Gem,Gemini,07h26m56.30s,+20Â°15'26.0",5.93,124.378 parsecs,3.1,-10.9,6.299,5.973,,,TYC 1355-489-1,USNO-A2 1050-05143081,,HIP 36156
https://server6.sky-map.org/starview?object_type=1&object_id=4870&object_name=HD+1,HD 61774,Puppis,07h40m13.60s,-19Â°39'39.0",5.93,220.751 parsecs,-1.6,12.9,7.402,6.049,,,TYC 5988-3103-1,USNO-A2 0675-06692919,,HIP 37364
https://server6.sky-map.org/starview?object_type=1&object_id=4871&object_name=HD+1,HD 63786,Puppis,07h49m14.70s,-35Â°14'36.0",5.93,146.628 parsecs,-5.9,7.5,5.875,5.928,,,TYC 7127-2094-1,USNO-A2 0525-06398578,,HIP 38167
https://server6.sky-map.org/starview?object_type=1&object_id=4872&object_name=HD+1,HD 67224,Lynx,08h10m03.80s,+58Â°14'53.0",5.93,171.821 parsecs,-20.9,-73.9,7.682,6.056,,,TYC 3802-2060-1,USNO-A2 1425-07099221,,HIP 39995
https://server6.sky-map.org/starview?object_type=1&object_id=4873&object_name=HD+1,HD 78366,Lynx,09h08m51.10s,+33Â°52'56.0",5.93,19.139 parsecs,-192.1,-116.7,6.641,6.001,,,TYC 2495-846-1,USNO-A2 1200-06237795,,HIP 44897
https://server6.sky-map.org/starview?object_type=1&object_id=4874&object_name=HD+1,ζβ Ant (Zeta2 Antliae),Antlia,09h31m32.20s,-31Â°52'19.0",5.93,114.811 parsecs,-47.8,0.8,6.221,5.933,,,TYC 7154-1728-1,USNO-A2 0525-11838908,,HIP 46734
https://server6.sky-map.org/starview?object_type=1&object_id=4875&object_name=HD+1,HD 85945,Ursa Major,09h57m13.60s,+57Â°25'06.0",5.93,143.062 parsecs,34.9,-63.4,7.079,6.059,,,TYC 3817-1649-1,USNO-A2 1425-07415073,,HIP 48802
https://server6.sky-map.org/starview?object_type=1&object_id=4876&object_name=HD+1,HD 85953,Vela,09h53m50.20s,-51Â°08'49.0",5.93,523.56 parsecs,-13.1,-0.7,5.736,5.907,,,TYC 8193-3330-1,USNO-A2 0375-09384058,,HIP 48527
https://server6.sky-map.org/starview?object_type=1&object_id=4877&object_name=HD+1,HD 93655,Sextans,10h48m40.60s,-01Â°57'32.0",5.93,162.866 parsecs,-19.2,8,8.02,6.106,,,TYC 4913-1225-1,USNO-A2 0825-07309993,,HIP 52863
https://server6.sky-map.org/starview?object_type=1&object_id=4878&object_name=HD+1,HD 94132,Ursa Major,10h53m30.70s,+69Â°51'14.0",5.93,43.44 parsecs,-397,-68.7,7.211,6.032,,,TYC 4385-570-1,,,HIP 53257
https://server6.sky-map.org/starview?object_type=1&object_id=4879&object_name=HD+1,HD 94683,Carina,10h54m29.60s,-61Â°49'36.0",5.93,510.204 parsecs,4.2,-2.4,8.274,6.152,,,TYC 8958-6-1,USNO-A2 0225-09819412,,HIP 53334
https://server6.sky-map.org/starview?object_type=1&object_id=4880&object_name=HD+1,HD 103596,Hydra,11h55m40.10s,-28Â°28'37.0",5.93,146.199 parsecs,4.5,-27,7.873,6.071,,,TYC 6678-570-1,USNO-A2 0600-14501159,,HIP 58158
https://server6.sky-map.org/starview?object_type=1&object_id=4881&object_name=HD+1,HD 110646,Virgo,12h43m38.10s,-01Â°34'37.0",5.93,70.126 parsecs,48.3,-75.1,6.982,6.013,,,TYC 4949-1114-1,USNO-A2 0825-07821642,,HIP 62103
https://server6.sky-map.org/starview?object_type=1&object_id=4882&object_name=HD+1,HD 111884,Centaurus,12h53m03.90s,-54Â°57'09.0",5.93,116.144 parsecs,-96.1,4.8,7.612,6.057,,,TYC 8651-2437-1,USNO-A2 0300-16883602,,HIP 62861
https://server6.sky-map.org/starview?object_type=1&object_id=4883&object_name=HD+1,HD 112219,Musca,12h56m31.50s,-72Â°11'07.0",5.93,214.133 parsecs,-15.1,-13.1,7.341,6.051,,,TYC 9249-457-1,USNO-A2 0150-10876628,,HIP 63165
https://server6.sky-map.org/starview?object_type=1&object_id=4884&object_name=HD+1,HD 131425,Apus,15h00m11.80s,-77Â°09'37.0",5.93,268.817 parsecs,-14.7,-10.4,7.262,6.037,,,TYC 9432-2012-1,USNO-A2 0075-04597939,,HIP 73415
https://server6.sky-map.org/starview?object_type=1&object_id=4885&object_name=HD+1,HD 132525,Virgo,14h59m23.10s,+04Â°34'04.0",5.93,222.222 parsecs,1.5,-5,8.052,6.116,,,TYC 330-1717-1,USNO-A2 0900-07856503,,HIP 73350
https://server6.sky-map.org/starview?object_type=1&object_id=4886&object_name=HD+1,HD 133388,Draco,15h01m27.10s,+60Â°12'16.0",5.93,100.2 parsecs,-15.6,11.2,6.042,5.924,,,TYC 4180-1945-1,USNO-A2 1500-05866066,,HIP 73507
https://server6.sky-map.org/starview?object_type=1&object_id=4887&object_name=HD+1,τε Ser,Serpens,15h36m29.30s,+16Â°07'08.0",5.93,49.02 parsecs,73.8,-5.1,6.321,5.966,,,TYC 1494-1862-1,USNO-A2 1050-07561961,,HIP 76424
https://server6.sky-map.org/starview?object_type=1&object_id=4888&object_name=HD+1,HD 144204,Draco,16h02m05.50s,+52Â°54'57.0",5.93,251.256 parsecs,2.1,-36.1,7.904,6.083,,,TYC 3877-2416-1,USNO-A2 1425-08424500,,HIP 78542
https://server6.sky-map.org/starview?object_type=1&object_id=4889&object_name=HD+1,HD 154228,Hercules,17h03m39.30s,+13Â°36'19.0",5.93,80.775 parsecs,-21.4,-34.8,5.919,5.908,,,TYC 988-1952-1,USNO-A2 0975-08785750,,HIP 83478
https://server6.sky-map.org/starview?object_type=1&object_id=4890&object_name=HD+1,HD 157097,Scorpius,17h22m54.90s,-37Â°13'14.0",5.93,129.032 parsecs,18.8,-39.4,7.301,6.035,,,TYC 7374-460-1,USNO-A2 0525-28030024,,HIP 85048
https://server6.sky-map.org/starview?object_type=1&object_id=4891&object_name=HD+1,HD 159463,Ara,17h37m27.20s,-50Â°03'36.0",5.93,106.045 parsecs,2.3,-88.9,7.318,6.003,,,TYC 8350-1626-1,USNO-A2 0375-32732200,,HIP 86248
https://server6.sky-map.org/starview?object_type=1&object_id=4892&object_name=HD+1,HD 175360,Sagittarius,18h56m00.60s,-23Â°10'25.0",5.93,273.224 parsecs,2.8,-12.6,5.891,5.904,,,TYC 6860-1192-1,USNO-A2 0600-38164411,,HIP 92931
https://server6.sky-map.org/starview?object_type=1&object_id=4893&object_name=HD+1,HD 176664,Telescopium,19h03m57.40s,-51Â°01'07.0",5.93,89.526 parsecs,40.1,-147,7.533,6.068,,,TYC 8386-1154-1,USNO-A2 0375-37125512,,HIP 93624
https://server6.sky-map.org/starview?object_type=1&object_id=4894&object_name=HD+1,HD 179648 (ALENA NIKITINA),Vulpecula,19h12m36.70s,+21Â°33'16.0",5.93,308.642 parsecs,16.5,4.6,6.091,6.018,,,TYC 1611-1629-1,USNO-A2 1050-13338030,,HIP 94382
https://server6.sky-map.org/starview?object_type=1&object_id=4895&object_name=HD+1,HD 182286,Sagittarius,19h25m04.10s,-29Â°18'33.0",5.93,82.85 parsecs,-13.7,-61.7,7.577,6.065,,,TYC 6888-2980-1,USNO-A2 0600-40444691,,HIP 95456
https://server6.sky-map.org/starview?object_type=1&object_id=4896&object_name=HD+1,HD 193664,Draco,20h17m31.30s,+66Â°51'14.0",5.93,17.569 parsecs,472.5,296.1,6.63,5.986,,,TYC 4245-1794-1,USNO-A2 1500-07320483,,HIP 100017
https://server6.sky-map.org/starview?object_type=1&object_id=4897&object_name=HD+1,HD 194193,Cygnus,20h22m45.30s,+41Â°01'34.0",5.93,262.467 parsecs,2.5,-49.4,8.047,6.119,,,TYC 3156-2220-1,USNO-A2 1275-13872347,,HIP 100501
https://server6.sky-map.org/starview?object_type=1&object_id=4898&object_name=HD+1,17 Cap (Gray Koteyka),Capricornus,20h46m10.00s,-21Â°30'51.0",5.93,82.713 parsecs,22.9,-17,5.978,5.91,,,TYC 6343-1495-1,USNO-A2 0675-35823885,,HIP 102487
https://server6.sky-map.org/starview?object_type=1&object_id=4899&object_name=HD+1,HD 204585,Pegasus,21h28m59.90s,+22Â°10'46.0",5.93,184.843 parsecs,34,11,7.695,6.081,,,TYC 1676-1905-1,USNO-A2 1050-19645833,,HIP 106062
https://server6.sky-map.org/starview?object_type=1&object_id=4900&object_name=HD+1,HD 209112,Cepheus,21h58m53.40s,+62Â°41'54.0",5.93,393.701 parsecs,12.8,13.1,8.119,6.177,,,TYC 4266-3253-1,USNO-A2 1500-08626364,,HIP 108505
https://server6.sky-map.org/starview?object_type=1&object_id=4901&object_name=HD+1,HD 212320,Aquarius,22h23m32.10s,-07Â°11'40.0",5.93,140.845 parsecs,-4.3,8,7.182,6.018,,,TYC 5232-1730-1,USNO-A2 0825-19647342,,HIP 110532
https://server6.sky-map.org/starview?object_type=1&object_id=4902&object_name=HD+1,HD 214878,Lacerta,22h40m18.40s,+53Â°50'46.0",5.93,105.374 parsecs,7.2,-18.5,7.124,6.026,,,TYC 3984-1047-1,USNO-A2 1425-13849813,,HIP 111925
https://server6.sky-map.org/starview?object_type=1&object_id=4903&object_name=HD+1,HD 219879,Aquarius,23h19m24.10s,-18Â°04'31.0",5.93,342.466 parsecs,3.9,8.7,7.978,6.125,,,TYC 6399-1261-1,USNO-A2 0675-37367591,,HIP 115144
https://server6.sky-map.org/starview?object_type=1&object_id=4904&object_name=HD+1,24 Psc,Pisces,23h52m55.60s,-03Â°09'20.0",5.93,153.139 parsecs,77.3,-43.4,7.324,6.06,,,TYC 5256-186-1,USNO-A2 0825-20046553,,HIP 117761
https://server6.sky-map.org/starview?object_type=1&object_id=4905&object_name=HD+1,HD 319,Cetus,00h07m46.80s,-22Â°30'32.0",5.94,80.321 parsecs,70.5,-34.4,6.093,5.941,,,TYC 6412-1067-1,USNO-A2 0600-00055385,,HIP 636
https://server6.sky-map.org/starview?object_type=1&object_id=4906&object_name=HD+1,HD 942,Sculptor,00h13m42.10s,-26Â°01'19.0",5.94,310.559 parsecs,39.5,-76.4,7.969,6.122,,,TYC 6416-1019-1,USNO-A2 0600-00094236,,HIP 1096
https://server6.sky-map.org/starview?object_type=1&object_id=4907&object_name=HD+1,HD 2626,Cassiopeia,00h30m19.90s,+59Â°58'38.0",5.94,220.264 parsecs,16.1,-3.1,5.927,5.935,,,TYC 3666-1063-1,USNO-A2 1425-00717034,,HIP 2377
https://server6.sky-map.org/starview?object_type=1&object_id=4908&object_name=HD+1,HD 4293,Phoenix,00h44m57.10s,-42Â°40'36.0",5.94,66.622 parsecs,-89.1,-96.3,6.268,5.962,,,TYC 7538-126-1,USNO-A2 0450-00264245,,HIP 3521
https://server6.sky-map.org/starview?object_type=1&object_id=4909&object_name=HD+1,34 Cet,Cetus,01h11m43.50s,-02Â°15'04.0",5.94,135.135 parsecs,-58.2,-22.6,7.789,6.084,,,TYC 4681-2471-1,USNO-A2 0825-00277911,,HIP 5594
https://server6.sky-map.org/starview?object_type=1&object_id=4910&object_name=HD+1,HD 10142,Sculptor,01h38m27.40s,-36Â°31'42.0",5.94,99.01 parsecs,-14.2,-122.4,7.28,6.056,,,TYC 7005-2270-1,USNO-A2 0525-00560483,,HIP 7643
https://server6.sky-map.org/starview?object_type=1&object_id=4911&object_name=HD+1,HD 10975,Andromeda,01h48m38.90s,+37Â°57'10.0",5.94,94.607 parsecs,115,-27.5,7.184,6.039,,,TYC 2815-1900-1,USNO-A2 1275-01075700,,HIP 8423
https://server6.sky-map.org/starview?object_type=1&object_id=4912&object_name=HD+1,HD 11257 (54 Ceti),Aries,01h50m52.00s,+11Â°02'36.0",5.94,42.626 parsecs,-69.3,-27.9,6.277,5.959,,,TYC 625-1392-1,USNO-A2 0975-00414673,,HIP 8588
https://server6.sky-map.org/starview?object_type=1&object_id=4913&object_name=HD+1,HD 11413,Phoenix,01h50m54.50s,-50Â°12'22.0",5.94,74.794 parsecs,-48.5,-4.4,6.121,5.95,,,TYC 8047-1320-1,USNO-A2 0375-00575976,,HIP 8593
https://server6.sky-map.org/starview?object_type=1&object_id=4914&object_name=HD+1,HD 12479,Aries,02h02m35.20s,+13Â°28'36.0",5.94,259.067 parsecs,-0.7,-3.4,8.061,6.178,,,TYC 636-764-1,USNO-A2 0975-00457856,,HIP 9533
https://server6.sky-map.org/starview?object_type=1&object_id=4915&object_name=HD+1,HD 21755,Taurus,03h30m45.40s,+06Â°11'19.0",5.94,158.479 parsecs,44.9,-17.9,7.118,6.032,,,TYC 70-1335-1,USNO-A2 0900-00807498,,HIP 16358
https://server6.sky-map.org/starview?object_type=1&object_id=4916&object_name=HD+1,HD 27179,Eridanus,04h17m19.20s,-06Â°28'19.0",5.94,168.919 parsecs,-14.6,-6.2,7.301,6.051,,,TYC 4732-1969-1,USNO-A2 0825-00980972,,HIP 19996
https://server6.sky-map.org/starview?object_type=1&object_id=4917&object_name=HD+1,HD 28204,Camelopardalis,04h33m30.70s,+72Â°31'43.0",5.94,114.416 parsecs,30.1,-90.4,6.274,5.964,,,TYC 4337-843-1,USNO-A2 1575-02063986,,HIP 21247
https://server6.sky-map.org/starview?object_type=1&object_id=4918&object_name=HD+1,HD 28413,Reticulum,04h25m05.30s,-61Â°14'18.0",5.94,196.85 parsecs,-19.1,22.6,7.963,6.108,,,TYC 8869-2460-1,USNO-A2 0225-01132951,,HIP 20619
https://server6.sky-map.org/starview?object_type=1&object_id=4919&object_name=HD+1,HD 28780,Camelopardalis,04h36m24.20s,+64Â°15'42.0",5.94,135.87 parsecs,-26.1,-4.6,5.894,5.898,,,TYC 4086-1897-1,USNO-A2 1500-03800006,,HIP 21452
https://server6.sky-map.org/starview?object_type=1&object_id=4920&object_name=HD+1,HD 32515 (Erin Magnus Oliver 111369),Caelum,05h02m22.80s,-31Â°46'17.0",5.94,101.01 parsecs,-6.2,85.6,7.447,6.037,,,TYC 7047-1075-1,USNO-A2 0525-01921116,,HIP 23446
https://server6.sky-map.org/starview?object_type=1&object_id=4921&object_name=HD+1,HD 35239,Auriga,05h24m38.50s,+31Â°08'35.0",5.94,251.889 parsecs,-9.5,-5,5.969,5.929,,,TYC 2403-781-1,USNO-A2 1200-03274776,,HIP 25291
https://server6.sky-map.org/starview?object_type=1&object_id=4922&object_name=HD+1,HD 35520,Auriga,05h26m48.90s,+34Â°23'30.0",5.94,395.257 parsecs,2,-6.4,6.081,5.924,,,TYC 2411-684-1,USNO-A2 1200-03324671,,HIP 25471
https://server6.sky-map.org/starview?object_type=1&object_id=4923&object_name=HD+1,HD 36162,Orion,05h30m26.10s,+15Â°21'37.0",5.94,105.597 parsecs,-14.5,-36.8,6.067,5.948,,,TYC 1297-1552-1,USNO-A2 1050-02108440,,HIP 25790
https://server6.sky-map.org/starview?object_type=1&object_id=4924&object_name=HD+1,HD 37171,Orion,05h37m04.40s,+11Â°02'06.0",5.94,251.889 parsecs,52.3,-17.5,8.043,6.157,,,TYC 718-1160-1,USNO-A2 0975-01781553,,HIP 26386
https://server6.sky-map.org/starview?object_type=1&object_id=4925&object_name=HD+1,26 Cam (26 Camelopardalis),Camelopardalis,05h46m30.40s,+56Â°06'56.0",5.94,59.207 parsecs,20.2,-58.6,6.113,5.947,,,TYC 3753-1367-1,USNO-A2 1425-06235014,,HIP 27249
https://server6.sky-map.org/starview?object_type=1&object_id=4926&object_name=HD+1,HD 39937,Pictor,05h52m20.30s,-57Â°09'22.0",5.94,127.226 parsecs,18.9,-79.6,6.723,6.02,,,TYC 8528-381-1,USNO-A2 0300-01922895,,HIP 27737
https://server6.sky-map.org/starview?object_type=1&object_id=4927&object_name=HD+1,4 Lyn,Lynx,06h22m03.60s,+59Â°22'20.0",5.94,129.366 parsecs,-5.7,-0.3,6.294,6.139,,,TYC 3776-2464-1,USNO-A2 1425-06545990,,HIP 30272
https://server6.sky-map.org/starview?object_type=1&object_id=4928&object_name=HD+1,8 Lyn,Lynx,06h37m41.40s,+61Â°28'52.0",5.94,53.135 parsecs,-207.8,-274.9,7.049,6.04,,,TYC 4097-1176-1,,,HIP 31676
https://server6.sky-map.org/starview?object_type=1&object_id=4929&object_name=HD+1,HD 52554,Gemini,07h02m25.50s,+17Â°45'20.0",5.94,414.938 parsecs,19.4,27.2,8.006,6.175,,,TYC 1348-40-1,USNO-A2 1050-04705937,,HIP 33929
https://server6.sky-map.org/starview?object_type=1&object_id=4930&object_name=HD+1,HD 56410,Puppis,07h14m57.10s,-41Â°25'33.0",5.94,169.205 parsecs,3.5,6.9,5.751,5.917,,,TYC 7638-1849-1,USNO-A2 0450-03598510,,HIP 35054
https://server6.sky-map.org/starview?object_type=1&object_id=4931&object_name=HD+1,HD 61887,Canis Minor,07h41m35.20s,+03Â°37'29.0",5.94,154.56 parsecs,-2.1,-22.4,5.898,5.936,,,TYC 183-1552-1,USNO-A2 0900-05291134,,HIP 37478
https://server6.sky-map.org/starview?object_type=1&object_id=4932&object_name=HD+1,HD 73192,Cancer,08h38m19.00s,+32Â°48'07.0",5.94,112.613 parsecs,-24.3,-2.9,7.375,6.074,,,TYC 2487-2359-1,USNO-A2 1200-06101685,,HIP 42365
https://server6.sky-map.org/starview?object_type=1&object_id=4933&object_name=HD+1,HD 82660,Hydra,09h32m55.80s,-13Â°31'01.0",5.94,252.525 parsecs,-7.4,1.1,7.911,6.115,,,TYC 5472-232-1,USNO-A2 0750-06923725,,HIP 46859
https://server6.sky-map.org/starview?object_type=1&object_id=4934&object_name=HD+1,HD 83126,Ursa Major,09h39m27.90s,+67Â°16'20.0",5.94,166.667 parsecs,-28.4,-38.8,7.995,6.133,,,TYC 4142-1234-1,USNO-A2 1500-05211472,,HIP 47401
https://server6.sky-map.org/starview?object_type=1&object_id=4935&object_name=HD+1,HD 87283,Carina,10h02m00.00s,-60Â°25'15.0",5.94,980.392 parsecs,-5.5,4.7,6.242,5.961,,,TYC 8943-3446-1,USNO-A2 0225-07299568,,HIP 49164
https://server6.sky-map.org/starview?object_type=1&object_id=4936&object_name=HD+1,κ Crt (Yìsujiǔ),Crater,11h27m09.50s,-12Â°21'24.0",5.94,67.069 parsecs,-98.3,24.2,6.486,5.978,,,TYC 5512-1093-1,USNO-A2 0750-07554458,,HIP 55874
https://server6.sky-map.org/starview?object_type=1&object_id=4937&object_name=HD+1,58 UMa (???),Ursa Major,11h30m31.10s,+43Â°10'24.0",5.94,56.117 parsecs,-49.2,83,6.555,6.001,,,TYC 3015-1679-1,USNO-A2 1275-07928762,,HIP 56148
https://server6.sky-map.org/starview?object_type=1&object_id=4938&object_name=HD+1,50 Vir,Virgo,13h09m45.30s,-10Â°19'46.0",5.94,201.207 parsecs,-14.2,-7.9,7.91,6.12,,,TYC 5540-1438-1,USNO-A2 0750-08048658,,HIP 64224
https://server6.sky-map.org/starview?object_type=1&object_id=4939&object_name=HD+1,HD 120048,Canes Venatici,13h46m19.00s,+38Â°30'14.0",5.94,123.762 parsecs,-49.7,-13,7.112,6.024,,,TYC 3026-1230-1,USNO-A2 1275-08311164,,HIP 67210
https://server6.sky-map.org/starview?object_type=1&object_id=4940&object_name=HD+1,HD 125283,Centaurus,14h19m23.90s,-37Â°00'13.0",5.94,68.493 parsecs,-48.2,-39.4,6.029,5.936,,,TYC 7294-2472-1,USNO-A2 0525-17321968,,HIP 69995
https://server6.sky-map.org/starview?object_type=1&object_id=4941&object_name=HD+1,HD 127167 (IRINA PANKRATOVA),Virgo,14h29m50.50s,+00Â°49'44.0",5.94,76.336 parsecs,15.9,7.3,6.161,5.987,,,TYC 318-767-1,USNO-A2 0900-07697615,,HIP 70894
https://server6.sky-map.org/starview?object_type=1&object_id=4942&object_name=HD+1,HD 130055,Centaurus,14h47m05.10s,-38Â°17'27.0",5.94,170.068 parsecs,50.7,-80.9,7.686,6.056,,,TYC 7819-2820-1,USNO-A2 0450-18434657,,HIP 72296
https://server6.sky-map.org/starview?object_type=1&object_id=4943&object_name=HD+1,HD 140285,Lupus,15h44m22.60s,-41Â°49'10.0",5.94,141.443 parsecs,,,,,,,,,,
https://server6.sky-map.org/starview?object_type=1&object_id=4944&object_name=HD+1,47 Lib,Libra,15h55m00.30s,-19Â°22'59.0",5.94,191.205 parsecs,-9.9,-13.7,5.932,5.959,,,TYC 6195-249-1,USNO-A2 0675-14867630,,HIP 77939
https://server6.sky-map.org/starview?object_type=1&object_id=4945&object_name=HD+1,HD 146850,Scorpius,16h19m00.40s,-14Â°52'21.0",5.94,265.252 parsecs,-22.2,1.8,7.947,6.177,,,TYC 5625-1388-1,USNO-A2 0750-09612881,,HIP 79938
https://server6.sky-map.org/starview?object_type=1&object_id=4946&object_name=HD+1,HD 149650,Draco,16h32m25.70s,+60Â°49'24.0",5.94,102.881 parsecs,22.2,-8.8,5.959,5.923,,,TYC 4190-2569-1,USNO-A2 1500-06101782,,HIP 80991
https://server6.sky-map.org/starview?object_type=1&object_id=4947&object_name=HD+1,HD 151967,Ara,16h54m00.50s,-57Â°54'34.0",5.94,210.97 parsecs,-40.9,-123.7,7.993,6.096,,,TYC 8734-174-1,USNO-A2 0300-29919455,,HIP 82672
https://server6.sky-map.org/starview?object_type=1&object_id=4948&object_name=HD+1,HD 152527,Ara,16h56m28.70s,-52Â°17'02.0",5.94,96.618 parsecs,-35.7,-46.7,5.845,5.921,,,TYC 8339-3559-1,USNO-A2 0375-29483971,,HIP 82902
https://server6.sky-map.org/starview?object_type=1&object_id=4949&object_name=HD+1,HD 156891,Hercules,17h18m23.30s,+38Â°48'41.0",5.94,98.039 parsecs,-15.7,73.7,7.251,6.075,,,TYC 3073-2071-1,USNO-A2 1275-09288694,,HIP 84656
