id,x,y,z,diameter,Right ascension,Declination,distance,Constellation,name
5368,-197.45409160146752,46.9597838541681,-316.4451674622463,0.1,11h06m29.30s,"-58Â°40'31.0""",375.94,Carina,HD 96544
5369,-36.917315171032584,6.036345463027204,77.83336758751761,0.1,11h22m51.30s,"+64Â°19'50.0""",86.356,Ursa Major,HD 98772
5370,-257.13568271275807,17.732655613913924,121.38699930685385,0.1,11h44m13.20s,"+25Â°13'06.0""",284.9,Leo,HD 101980
5371,-213.11617653392616,-28.0241671612921,-182.05877472529684,0.1,12h29m57.90s,"-41Â°44'10.0""",281.69,Centaurus,HD 108759
5372,-173.81383175393046,-39.82065469100676,9.522047678727377,0.1,12h51m36.90s,"+03Â°03'24.0""",178.571,Virgo,37 Vir
5373,-32.5933163903558,-8.816223600261418,-21.506067797446303,0.1,13h00m32.60s,"-33Â°30'19.0""",40.032,Centaurus,HD 112935
5374,-69.58489732618506,-21.82159068451364,55.802850940626946,0.1,13h09m38.70s,"+37Â°25'23.0""",91.827,Canes Venatici,HD 114357
5375,-50.17423628489127,-18.031693779060667,37.510128681278665,0.1,13h19m04.20s,"+35Â°07'41.0""",65.189,Canes Venatici,HD 115810
5376,-5489816.703316099,-2019995.2415162423,-8110581.470415254,0.1,13h20m48.30s,"-55Â°48'02.0""",10000000,Centaurus,HD 115842
5377,-58.42055396915771,-28.465740020608173,83.37218830650829,0.1,13h43m54.70s,"+52Â°03'52.0""",105.708,Ursa Major,HD 119765
5378,-7.04107928302552,-4.419072970226157,-27.446724405909816,0.1,14h08m27.10s,"-74Â°51'01.0""",28.678,Apus,HD 122862
5379,-130.40308183077087,-94.16937350005813,-186.52967155024913,0.1,14h23m20.30s,"-50Â°46'20.0""",246.305,Lupus,HD 125810
5380,-261.12457865415314,-201.74115490218762,27.547934903047434,0.1,14h30m45.40s,"+04Â°46'20.0""",331.126,Virgo,HD 127337
5381,-118.04861873421007,-97.59470359034006,-116.28484127373942,0.1,14h38m19.60s,"-38Â°47'39.0""",192.308,Centaurus,HD 128488
5382,-48.61178170687847,-51.82970043921878,23.6956887990968,0.1,15h07m20.40s,"+18Â°26'30.0""",74.906,Bootes,HD 134064
5383,-134.605026267826,-171.74273328927976,102.22313711565103,0.1,15h27m38.90s,"+25Â°06'06.0""",240.964,Serpens,HD 137853
5384,-66.00293022797456,-194.44765383895054,-106.85118847653861,0.1,16h45m00.20s,"-28Â°30'35.0""",231.481,Scorpius,HD 150894
5385,-17.527110296720785,-60.537342042086024,-122.26439926293372,0.1,16h55m24.70s,"-63Â°16'11.0""",137.552,Ara,HD 152082
5386,-19.1277220480734,-108.17047909101922,-32.004667760672355,0.1,17h19m53.30s,"-17Â°45'23.0""",114.416,Ophiucus,HD 156717
5387,-21.56106193878669,-158.09211265361594,-112.64449329100921,0.1,17h28m56.10s,"-36Â°46'42.0""",195.312,Scorpius,HD 158105
5388,-5.807493145274947,-56.71014332793031,33.9629815548221,0.1,17h36m36.70s,"+30Â°47'07.0""",66.357,Hercules,HD 160054
5389,-3.003576510183181,-215.5504640407177,218.22765975920362,0.1,17h56m48.40s,"+45Â°21'03.0""",306.748,Hercules,HD 163990
5391,80.27909764842045,-328.85036327871234,228.05643955217383,0.1,18h54m52.50s,"+33Â°58'07.0""",408.163,Lyra,HD 175635
5392,28.577553978135796,-78.64071991739412,17.07653912538221,0.1,19h19m53.00s,"+11Â°32'06.0""",85.397,Aquila,ωβ Aql (Omega2 Aquilae)
5393,134.20925861343497,-240.2950969236049,201.8162121978992,0.1,19h56m44.20s,"+36Â°15'03.0""",341.297,Cygnus,HD 189066
5394,70.36172856223091,-53.82479780623626,117.3817182352206,0.1,21h30m20.40s,"+52Â°57'29.0""",147.059,Cygnus,HD 204965
5395,123.24342841796363,-28.75807244003902,81.63940853117289,0.1,23h07m27.70s,"+32Â°49'33.0""",150.602,Pegasus,HD 218395
5396,106.3082990611777,-19.516018855109472,96.54944713858396,0.1,23h18m23.40s,"+41Â°46'25.0""",144.928,Andromeda,9 And (AN And)
5397,82.34798613647158,-10.311721154400782,-77.81503930540273,0.1,23h31m27.00s,"-44Â°50'37.0""",113.766,Phoenix,HD 221323
5398,132.9972891742451,44.95673944740976,17.225994878669226,0.1,01h14m42.40s,"+06Â°59'43.0""",141.443,Pisces,88 Psc
5399,38.374294405381434,33.756672354284845,4.2123775299196655,0.1,02h45m20.90s,"+04Â°42'42.0""",51.282,Cetus,HD 17163
5400,59.94867769310248,56.05974243055238,-148.62156694931136,0.1,02h52m19.20s,"-62Â°54'35.0""",169.779,Horologium,HD 18185
5401,39.205775475547405,50.38168581678216,26.840871960873702,0.1,03h28m26.60s,"+22Â°48'15.0""",69.252,Aries,66 Ari (66 Arietis)
5402,15.386577753222696,30.776021795895783,106.69720414079546,0.1,04h13m44.90s,"+72Â°07'35.0""",112.108,Camelopardalis,HD 26076
5403,66.23238644587134,206.11462284619105,13.57643674375446,0.1,04h48m44.60s,"+03Â°35'18.0""",216.92,Orion,HD 30545
5404,4.498427150630178,17.269212968503137,32.297808542050596,0.1,05h01m35.90s,"+61Â°04'41.0""",36.9,Camelopardalis,HD 31662
5405,22.241679862239057,85.34895576374952,-69.6105812857729,0.1,05h01m34.50s,"-39Â°43'05.0""",112.36,Caelum,HD 32453
5406,4.194249128345975,28.927232696256294,-70.14128332719619,0.1,05h27m00.00s,"-68Â°37'22.0""",75.988,Dorado,HD 36584
5407,10.823339535186678,197.3751365803186,-32.96166837717165,0.1,05h47m26.70s,"-10Â°31'59.0""",200.401,Orion,HD 38735
5408,-35.27806489919557,247.9670926082089,51.74831046903935,0.1,06h32m23.30s,"+11Â°40'25.0""",255.754,Monoceros,HD 46178
5409,-32.88021833706994,188.63002506084857,102.93906823286409,0.1,06h39m33.10s,"+28Â°15'47.0""",217.391,Auriga,54 Aur (54 Aurigae)
5410,-22.850247215461035,134.4209620387343,-36.857241022266784,0.1,06h38m35.40s,"-16Â°52'25.0""",141.243,Canis Major,HD 47561
5411,-2876047.210619203,9184030.830926951,-2716970.7651855117,0.1,07h09m33.20s,"-16Â°14'05.0""",10000000,Canis Major,HD 54764
5412,-234.85104639825693,697.1413248539824,-125.52441813240203,0.1,07h14m28.20s,"-10Â°19'00.0""",746.269,Monoceros,HD 55879
5413,-89.20518363531727,180.2915780329447,-182.70048227626532,0.1,07h45m18.10s,"-43Â°45'08.0""",271.739,Puppis,HD 63118
5414,-24.830123072150165,47.175150713846826,34.9302214185326,0.1,07h51m02.30s,"+33Â°14'01.0""",63.735,Gemini,HD 63589
5415,-82.56588947115098,126.51700437301851,-155.0062063283767,0.1,08h12m30.90s,"-46Â°15'51.0""",216.45,Vela,HD 68895
5416,-35.80151812898884,44.919430091713814,8.535413516363437,0.1,08h34m13.30s,"+08Â°27'07.0""",58.072,Cancer,HD 72617
5417,-35.393271695152194,37.60332873159958,-74.71847104977721,0.1,08h53m03.80s,"-56Â°38'58.0""",90.827,Carina,HD 76346
5418,-266.87375838656914,102.07154610057282,-80.0752786899038,0.1,10h36m16.70s,"-16Â°20'40.0""",296.736,Hydra,φβ Hya
5419,-68.30558954302451,19.508387775011585,63.980556793448116,0.1,10h56m14.50s,"+42Â°00'30.0""",95.602,Ursa Major,HD 94669
5420,-138.49486912157343,-15.321579288244724,61.822885375176966,0.1,12h25m15.10s,"+23Â°55'34.0""",152.439,Coma Berenices,HD 108123
5421,-61.93489907400908,-11.428647865477268,-20.757366250544184,0.1,12h41m49.20s,"-19Â°45'31.0""",66.313,Corvus,HD 110385
5422,-155.0056799524908,-43.77940822630536,-455.449759097335,0.1,13h03m05.20s,"-71Â°28'34.0""",483.092,Musca,HD 113120
5423,-109.1776519347201,-87.34402287487293,103.9349635207267,0.1,14h34m38.50s,"+36Â°37'33.0""",174.216,Bootes,HD 128198
5424,-78.44631591803564,-130.6964932340682,-119.67567413307064,0.1,15h56m06.50s,"-39Â°51'51.0""",193.798,Lupus,HD 142448 (Angely)
5425,-59.34490332683619,-105.59657518329692,-66.76849352566511,0.1,16h02m39.40s,"-29Â°08'09.0""",138.313,Scorpius,HD 143619
5426,-12.196643052833837,-35.10699320058695,-85.75044425923227,0.1,16h43m22.10s,"-67Â°25'57.0""",93.458,Triangulum Australe,HD 150026
5427,-46.68760634053994,-138.51945012143105,2.603258198327225,0.1,16h45m29.70s,"+01Â°01'13.0""",146.199,Ophiucus,16 Oph
5428,-40.98172082643117,-126.97655758159213,-31.026062896105156,0.1,16h48m27.00s,"-14Â°54'34.0""",136.986,Ophiucus,HD 151527
5429,-13.068746426421756,-48.23265177902675,76.04185185281219,0.1,16h59m21.50s,"+56Â°41'19.0""",90.992,Draco,HD 153956
5430,-52.62968488461431,-425.84351458663,-443.7645254067215,0.1,17h31m49.10s,"-46Â°02'11.0""",617.284,Ara,HD 158476
5431,-12.206370965614338,-139.22791789801337,84.65119365155964,0.1,17h39m57.50s,"+31Â°12'09.0""",163.399,Hercules,HD 160677
5432,-1.6269088075663118,-52.984067901347366,-36.26321541669016,0.1,17h52m57.90s,"-35Â°37'27.0""",64.226,Scorpius,HD 162517
5433,75.84424834412553,-252.51513208452064,-74.46450691740144,0.1,19h06m52.30s,"-16Â°13'44.0""",273.973,Sagittarius,HD 177817
5434,1.98997615057223,-1.8732651050688747,2.1929178658319666,0.1,21h06m55.30s,"+38Â°44'36.0""",3.504,Cygnus,61 Cyg
5435,64.13492295227817,-50.67343308145634,108.0714385887618,0.1,21h26m45.00s,"+52Â°53'55.0""",135.501,Cygnus,HD 204428
5436,37.655859412898366,-19.097710424337347,-10.375461070438746,0.1,22h12m25.80s,"-14Â°11'38.0""",43.478,Aquarius,39 Aqr (39 Aquarii)
5437,206.11422889115497,-75.45599179350506,168.9874256122717,0.1,22h39m34.30s,"+37Â°35'34.0""",277.008,Lacerta,HD 214714
5438,21.449615792770775,-0.5014303415484372,-17.812679359239958,0.1,23h54m38.60s,"-40Â°18'00.0""",27.886,Phoenix,HD 224022
5439,35.50357950598439,4.411979353792431,6.430612758046794,0.1,00h28m20.10s,"+10Â°11'23.0""",36.35,Pisces,HD 2454
5440,126.64161154651875,23.243085172677297,59.028812164538095,0.1,00h41m36.00s,"+24Â°37'45.0""",141.643,Andromeda,HD 3883
5442,54.42842418592826,15.559990717445743,1.3505385998416686,0.1,01h03m49.00s,"+01Â°22'00.0""",56.625,Cetus,26 Cet
5443,59.38249344622512,35.312501696716026,322.72051032592964,0.1,02h02m57.20s,"+77Â°54'59.0""",330.033,Cepheus,HD 12005
5444,21.776709380273175,17.152228278213588,7.445683491740186,0.1,02h32m54.10s,"+15Â°02'05.0""",28.703,Aries,29 Ari (29 Arietis)
5445,7.430572551712308,6.961621179749713,-2.0217772140866264,0.1,02h52m32.10s,"-12Â°46'10.0""",10.381,Eridanus,HD 17925
5446,199.0042592014893,195.62638091517863,222.88729519354817,0.1,02h58m02.30s,"+38Â°36'54.0""",357.143,Perseus,HD 18339
5447,86.90315399915471,107.47777234039133,30.969496714448105,0.1,03h24m10.10s,"+12Â°37'46.0""",141.643,Taurus,HD 21051
5448,19.267279170761032,81.02453832600534,151.30509273125492,0.1,05h06m29.70s,"+61Â°10'12.0""",172.712,Camelopardalis,HD 32356
5449,11.125398126898599,131.1052059394238,80.18242563741309,0.1,05h40m35.90s,"+31Â°21'29.0""",154.083,Auriga,HD 37519
5450,-4.654324828247682,77.45631337526272,96.41519290395188,0.1,06h13m45.30s,"+51Â°10'21.0""",123.762,Auriga,HD 42466
5451,-6.410894142055048,128.04560529235752,31.107762336965816,0.1,06h11m27.90s,"+13Â°38'19.0""",131.926,Orion,HD 42477
5452,-20.223192410576907,117.42087154855373,48.214185034104126,0.1,06h39m05.30s,"+22Â°01'51.0""",128.535,Gemini,HD 47358
5453,-16.89198467532807,103.63042077652752,-81.60153910563416,0.1,06h37m01.90s,"-38Â°08'48.0""",132.979,Columba,HD 47463
5454,-5.300596041250154,22.264655246032255,-11.894017714078442,0.1,06h53m33.90s,"-28Â°32'23.0""",25.793,Canis Major,HD 50806
5455,-91.71779597415588,374.9614213281036,-8.061539384728588,0.1,06h54m58.80s,"-02Â°48'13.0""",386.1,Monoceros,HD 50890
5456,-90.20002460628258,175.071611096801,46.81224829034037,0.1,07h49m02.00s,"+13Â°22'15.0""",202.429,Gemini,HD 63352
5457,-190.68142401734517,359.8623804001399,-355.42120700439716,0.1,07h51m40.30s,"-42Â°53'18.0""",540.541,Puppis,HD 64365
5458,-734.9254790354461,638.4669835554787,-911.0550697203153,0.1,09h16m04.20s,"-44Â°53'55.0""",1333.333,Vela,HD 80057
5459,-140.96687681448205,82.93092679668608,23.90093183985353,0.1,09h58m07.60s,"+08Â°18'51.0""",165.289,Leo,HD 86369
5460,-94.8909899484471,47.3988187049554,54.362745625827976,0.1,10h13m49.80s,"+27Â°08'09.0""",119.19,Leo,HD 88639
5461,-107.03516690101483,45.62677030650481,20.019464874700066,0.1,10h27m39.00s,"+09Â°45'45.0""",118.064,Leo,45 Leo
5462,-101.09299975969607,37.3753790443541,-22.038751368372605,0.1,10h38m50.40s,"-12Â°26'37.0""",110.011,Hydra,HD 92245
5463,-65.74271284379795,20.7617168019763,36.61741278916981,0.1,10h49m53.70s,"+27Â°58'26.0""",78.064,Leo Minor,44 LMi
5464,-60.089868882344426,2.821065634561215,17.525663907200563,0.1,11h49m14.90s,"+16Â°14'34.0""",62.657,Leo,HD 102660
5465,-42.83417535507756,-5.319146408537611,-87.17545686220983,0.1,12h28m18.90s,"-64Â°20'29.0""",97.276,Crux,HD 108501
5466,-39.734171736509786,-14.32770829956068,-129.72264970812245,0.1,13h19m18.90s,"-72Â°02'08.0""",136.426,Musca,HD 115439
5467,-85.9926179517678,-45.87078742233562,21.010233698276622,0.1,13h52m18.40s,"+12Â°09'55.0""",99.701,Bootes,HD 120934
5468,-49.33544189803858,-26.864124519821512,-29.156194324856322,0.1,13h54m16.60s,"-28Â°34'11.0""",63.291,Hydra,HD 121156
5469,-8.824525589384596,-7.259623538299711,-25.74719742427244,0.1,14h37m46.30s,"-67Â°55'56.0""",28.169,Circinus,HD 128020
5470,-83.26506557768317,-75.39098855344793,-79.7227118221527,0.1,14h48m38.10s,"-36Â°38'05.0""",137.741,Centaurus,HD 130328
5471,-132.37124237636533,-152.51073698309634,-185.14733059272106,0.1,15h16m10.50s,"-43Â°29'05.0""",273.973,Lupus,HD 135348
5472,-86.40224578002734,-121.92307386850025,-120.45744353764098,0.1,15h38m42.30s,"-39Â°07'41.0""",191.939,Lupus,HD 139271
5473,-59.23241534232163,-86.68514763067247,-118.71309781975711,0.1,15h42m37.20s,"-49Â°29'22.0""",158.479,Norma,HD 139871
5474,-3.55656552988931,-13.50279961605418,-182.95392163099507,0.1,17h00m58.50s,"-86Â°21'52.0""",183.486,Octans,HD 148542
5475,-10.759667220744078,-43.06793093691075,30.84181904674774,0.1,17h03m53.50s,"+34Â°47'25.0""",54.054,Hercules,HD 154431
5476,-13.093447888582558,-61.166621891461716,73.88108021527522,0.1,17h11m40.20s,"+49Â°44'48.0""",96.805,Hercules,HD 155860
5477,-5.670195898098212,-163.98009019076602,137.59113557386405,0.1,17h52m04.70s,"+39Â°58'56.0""",214.133,Hercules,HD 162989 (Dana)
5478,0.002185917272826421,-8.840741050228427,50.14260014104345,0.1,18h00m03.40s,"+80Â°00'03.0""",50.916,Draco,40 Dra
5479,8.78869481674955,-153.82515833922795,123.76350790652907,0.1,18h13m04.80s,"+38Â°46'25.0""",197.628,Hercules,HD 167370
5480,8.098472130224762,-59.40944448898615,-50.46572653461006,0.1,18h31m03.00s,"-41Â°54'49.0""",78.37,Corona Australis,HD 170384
5481,46.8401278629667,-279.09506488297404,234.68332661002876,0.1,18h38m06.50s,"+39Â°40'05.0""",367.647,Lyra,HD 172380
5482,30.242275457492966,-151.37644942446363,-277.4012021149078,0.1,18h45m11.50s,"-61Â°05'42.0""",317.46,Pavo,HD 172630
5483,72.43287195972674,-238.72293125946305,-129.10882755085152,0.1,19h07m30.90s,"-28Â°38'13.0""",280.899,Sagittarius,HD 177846
5484,130.46913916716647,-337.6726026375745,-177.61256776744509,0.1,19h24m30.10s,"-27Â°51'56.0""",403.226,Sagittarius,HD 182180
5485,39.59861737271457,-76.85525723154215,-13.893282335101201,0.1,19h49m02.20s,"-10Â°52'15.0""",87.566,Aquila,HD 187195
5486,116.24040170130051,-124.67438076984696,-109.94786670042993,0.1,20h51m58.80s,"-33Â°10'38.0""",202.84,Microscopium,β Mic
5487,81.42366244943898,-71.33752765695866,-32.385002348501985,0.1,21h15m06.60s,"-17Â°20'42.0""",112.994,Capricornus,HD 202261
5488,120.31205931492816,-99.73728627039937,99.99245947479046,0.1,21h21m22.00s,"+32Â°36'46.0""",185.529,Cygnus,HD 203439
5489,5.474248632107731,-2.3845325367015944,-22.260072225742626,0.1,22h25m51.00s,"-75Â°00'56.0""",23.047,Octans,HD 212168
5490,28.92065318593,-12.927747994156817,12.064143363651299,0.1,22h23m39.60s,"+20Â°50'54.0""",33.898,Pegasus,33 Peg
5491,92.16969072957829,-41.51780567020844,193.529874190381,0.1,22h23m00.20s,"+62Â°25'12.0""",218.341,Cepheus,HD 212495
5492,21.59351882647313,-6.43405890418957,-24.5047006043365,0.1,22h53m37.90s,"-48Â°35'53.0""",33.289,Grus,τα Gru
5493,134.3155258216712,10.739922930343305,26.694331752232763,0.1,00h18m17.20s,"+11Â°12'21.0""",137.363,Pisces,HD 1419
5494,96.320688960264,19.676189414772814,97.83533545879045,0.1,00h46m10.90s,"+44Â°51'41.0""",138.696,Andromeda,HD 4335
5495,8.74996464080928,5.543350454669773,67.65769949178954,0.1,02h09m25.30s,"+81Â°17'45.0""",68.446,Cepheus,HD 12467
5496,169.27793159213775,144.3280997982419,-10.827907162340633,0.1,02h41m48.30s,"-03Â°12'48.0""",222.717,Cetus,HD 16824
5497,65.62592455478716,68.76165273439229,81.41926968208587,0.1,03h05m20.80s,"+40Â°34'57.0""",125.156,Perseus,HD 19066
5498,71.74058406368114,74.70265640579206,3.369993044513628,0.1,03h04m38.10s,"+01Â°51'49.0""",103.627,Cetus,HD 19121
5499,161.26577764285952,178.02821184964208,-9.178941761594215,0.1,03h11m18.80s,"-03Â°48'42.0""",240.385,Eridanus,HD 19836 (Nana1701)
5500,15.87835759287464,18.588430650085613,-52.601597229739696,0.1,03h17m59.00s,"-66Â°55'37.0""",58.005,Reticulum,HD 20888
5501,17.019448528356325,29.10051350329855,-51.70923002361347,0.1,03h58m42.90s,"-57Â°06'09.0""",61.728,Reticulum,HD 25346
5502,23.945734437014753,71.48677507860238,-60.2770139948329,0.1,04h45m55.40s,"-39Â°21'24.0""",96.525,Caelum,HD 30432
5503,16.532659809999053,44.43223385678045,-195.12635025311988,0.1,04h38m21.70s,"-77Â°39'22.0""",200.803,Mensa,HD 30479
5504,224.29871093022675,915.0477725865683,-48.72037536183935,0.1,05h04m54.50s,"-03Â°02'23.0""",943.396,Orion,HD 32686
5505,25.060534244041193,105.62574113067394,-24.819333492241388,0.1,05h06m36.70s,"-13Â°07'19.0""",111.359,Lepus,HD 32996 (Sung-Hyun)
5506,26.478004567207684,129.81975037255208,-169.39294732469588,0.1,05h13m53.30s,"-52Â°01'52.0""",215.054,Pictor,HD 34347
5507,40.81613784966212,413.61146058436856,-29.51256432949657,0.1,05h37m27.40s,"-05Â°56'18.0""",416.667,Orion,HD 37303
5508,2.5062386112963813,33.77869452494523,51.333142950862474,0.1,05h43m01.60s,"+56Â°34'54.0""",61.501,Camelopardalis,24 Cam (24 Camelopardalis)
5509,5.7501136838945675,53.816279754911214,-237.8212140032159,0.1,05h35m36.30s,"-78Â°49'15.0""",243.902,Mensa,ι Men
5510,-5.562205194845074,1266.313243377316,661.2374260139794,0.1,06h01m00.40s,"+27Â°34'20.0""",1428.571,Gemini,HD 40589
5511,-0.9938522836399607,81.00630863574294,96.22425897271988,0.1,06h02m48.70s,"+49Â°54'20.0""",125.786,Auriga,HD 40626
5512,-0.5377262785138407,101.15181199463038,-46.273610250901605,0.1,06h01m13.10s,"-25Â°25'04.0""",111.235,Lepus,HD 40972
5513,-29.95957947890321,171.63854121136418,-71.47421733941636,0.1,06h39m36.30s,"-23Â°41'44.0""",188.324,Canis Major,HD 47827
5514,-27.40958328587785,136.587324464835,-57.81268407220348,0.1,06h45m23.30s,"-23Â°27'43.0""",150.83,Canis Major,HD 49001
5515,-27.21306012447182,106.72217592107754,173.303004723901,0.1,06h57m13.20s,"+57Â°33'48.0""",205.339,Lynx,HD 50551
5516,-7.4066190903927325,20.251401785550016,-27.292486298797545,0.1,07h20m21.40s,"-52Â°18'42.0""",34.783,Carina,HD 57852
5517,-331.85445158191175,849.7199166644846,-332.33267980288986,0.1,07h25m19.90s,"-21Â°58'58.0""",970.874,Canis Major,HD 58585
5518,-12.636570733944604,30.748069825803025,-7.675363579242128,0.1,07h29m21.90s,"-14Â°59'57.0""",34.118,Puppis,HD 59438
5519,-43.68890853223935,77.80100803146402,13.560473057740058,0.1,07h57m15.90s,"+08Â°38'29.0""",90.253,Canis Minor,HD 65066
5520,-101.53026964294375,145.22716361346136,12.22864240298441,0.1,08h19m49.90s,"+03Â°56'52.0""",177.62,Hydra,HD 70013
5521,-26.56008705134662,35.75666818303505,-55.384057139877505,0.1,08h26m25.20s,"-52Â°48'27.0""",71.073,Vela,HD 71722
5522,-17.37526945901081,19.900110359349704,-54.58625347019585,0.1,08h44m30.00s,"-65Â°49'32.0""",60.643,Volans,HD 75171
5523,-12.264277894117692,14.207467151372176,-95.9332521541855,0.1,08h43m12.40s,"-79Â°04'11.0""",97.752,Chamaleon,HD 75747
5524,-97.25157253511907,81.24766560930347,-93.49277443998162,0.1,09h20m29.60s,"-37Â°34'53.0""",157.48,Vela,HD 80774
5525,-24.255527987646104,19.166747618402255,-60.857178941953826,0.1,09h26m44.20s,"-64Â°55'47.0""",68.259,Carina,HD 82068
5526,-675.259312796361,398.9165366011965,-858.4715295156225,0.1,09h57m42.50s,"-48Â°24'52.0""",1162.791,Vela,HD 86523
5527,-68.83631441833062,28.95968694992983,-2.9439757238794053,0.1,10h28m44.00s,"-03Â°44'33.0""",74.738,Sextans,HD 90763
5528,-34.76812117965972,14.080773012185642,-19.74604927614132,0.1,10h31m48.60s,"-28Â°14'15.0""",42.391,Hydra,HD 91280
5529,-204.38958936475873,33.012375178741536,0.47577869153274316,0.1,11h23m18.00s,"+00Â°07'54.0""",207.039,Leo,HD 98960
5530,-117.45039155623853,13.774736846509382,-33.28339898651683,0.1,11h33m14.60s,"-16Â°16'50.0""",122.85,Crater,HD 100418
5531,-166.33328136152767,0.5939209144807609,-200.37440120547885,0.1,11h59m10.90s,"-51Â°41'48.0""",260.417,Centaurus,HD 104081
5532,-10.074687356964933,-0.10264808846844746,-102.17344909040384,0.1,12h02m20.10s,"-85Â°37'54.0""",102.669,Octans,HD 104555
5533,-159.24818441455423,-11.872612885030103,-43.70542063577863,0.1,12h17m03.30s,"-16Â°41'37.0""",165.563,Corvus,HD 106819
5534,-239.4978463068578,-32.97392943604066,32.27517925471094,0.1,12h31m21.40s,"+07Â°36'15.0""",243.902,Virgo,HD 108985
5535,-66.66080941725853,-25.214507561998122,-217.4513899363301,0.1,13h22m52.60s,"-72Â°08'48.0""",228.833,Musca,HD 115967
5536,-482.55017430666084,-229.5489494366767,-339.15917061186656,0.1,13h41m45.70s,"-33Â°35'49.0""",632.911,Centaurus,HD 119090
5537,-138.65138767105196,-70.05684040590526,-22.63704939326615,0.1,13h47m13.50s,"-09Â°42'33.0""",156.986,Virgo,HD 120033
5538,-2922595.288537737,-1871144.625986965,-9378552.903729718,0.1,14h10m30.90s,"-70Â°18'20.0""",10000000,Circinus,HD 123377
5539,-15.904128060301598,-27.291321772417763,37.48603562069326,0.1,15h59m04.40s,"+49Â°52'52.0""",49.02,Hercules,HD 143584
5540,-57.04975890470134,-115.5498610888872,-58.790254806849795,0.1,16h14m53.60s,"-25Â°28'37.0""",141.643,Scorpius,HD 146001
5541,-41.641813710851714,-89.37411335517437,38.110477258191914,0.1,16h20m04.30s,"+21Â°07'57.0""",105.708,Hercules,HD 147266
5542,-55.55414572925567,-160.86955963539728,-132.2206449992057,0.1,16h43m47.60s,"-38Â°09'24.0""",215.517,Scorpius,HD 150608
5543,-45.727246384208044,-135.0856254673545,134.0053198765316,0.1,16h45m11.70s,"+43Â°13'02.0""",195.695,Hercules,HD 151388
5544,-14.832686821859113,-119.67993339635646,-58.117244470882554,0.1,17h31m44.40s,"-26Â°16'11.0""",133.869,Ophiucus,HD 158704
5545,116.94523991225765,-414.2183575395882,-146.14417594988296,0.1,19h03m03.80s,"-19Â°14'43.0""",454.545,Sagittarius,HD 176884
5546,113.33644287851716,-271.766259220209,17.722902981701566,0.1,19h30m33.10s,"+03Â°26'40.0""",294.985,Aquila,HD 183656 (V923 Aquilae)
5547,5.962025406758338,-16.016428172682716,93.1420962327908,0.1,19h21m40.20s,"+79Â°36'10.0""",94.697,Draco,HD 184102
5548,73.40490614369449,-165.2483706654481,135.98177555264556,0.1,19h35m48.30s,"+36Â°56'40.0""",226.244,Cygnus,11 Cyg
5549,38.65468716265617,-79.99817442158077,52.7089829684801,0.1,19h43m09.50s,"+30Â°40'43.0""",103.306,Cygnus,HD 186440
5550,100.07296591197209,-205.50608939678486,155.1220286207666,0.1,19h43m51.40s,"+34Â°09'45.0""",276.243,Cygnus,HD 186568
5551,12.073076782739854,-22.941880778592626,-54.096867444787506,0.1,19h51m01.30s,"-65Â°36'18.0""",59.988,Pavo,HD 186786
5552,18.581594371376394,-36.003749201519575,-20.832324835498117,0.1,19h49m11.60s,"-28Â°47'20.0""",45.558,Sagittarius,HD 187098
5553,76.6607677370167,-79.60784747139338,8.761594372175889,0.1,20h55m40.70s,"+04Â°31'58.0""",110.865,Delphinus,HD 199223
5554,68.19509449617239,-69.89634496923287,0.790178840587838,0.1,20h57m10.60s,"+00Â°27'49.0""",97.656,Aquarius,HD 199442
5555,22.36529832310681,-23.416559021294812,129.1587338530409,0.1,20h54m44.30s,"+75Â°55'32.0""",133.156,Cepheus,HD 200039
5556,58.96901753783986,-58.072737320442734,-38.80250784076711,0.1,21h01m45.30s,"-26Â°52'52.0""",91.408,Capricornus,HD 200052 (Angelok Elena)
5557,327.7090994091398,-291.3674003403222,326.06318542174137,0.1,21h13m26.30s,"+36Â°38'01.0""",546.448,Cygnus,HD 202240
5558,76.67323183908148,-62.813132268450545,57.94214057986294,0.1,21h22m41.90s,"+30Â°18'35.0""",114.811,Cygnus,HD 203630
5559,8.734257804557542,-2.5600063911899715,-24.907096014601787,0.1,22h54m39.40s,"-70Â°04'25.0""",26.518,Indus,ρ Ind
5560,57.47997338153699,-9.919906049033518,-68.76377945572908,0.1,23h20m50.00s,"-50Â°18'24.0""",90.171,Grus,HD 220003
5561,147.5153385032139,-18.987658095638395,118.9949592307395,0.1,23h30m39.70s,"+38Â°39'43.0""",190.476,Andromeda,HD 221293
5562,396.08852955266116,14.79503902472665,-116.82564489900118,0.1,00h08m33.40s,"-17Â°34'39.0""",413.223,Cetus,HD 402
5563,324.8583091676539,40.19217214045099,96.61941043271469,0.1,00h28m12.70s,"+16Â°26'42.0""",341.297,Pisces,48 Psc
5564,45.97310841744178,7.190291288467288,-62.15096631288314,0.1,00h35m33.40s,"-54Â°49'19.0""",77.64,Phoenix,HD 3303
5565,45.777366659780924,7.273970960943594,-17.939087272080663,0.1,00h36m06.90s,"-22Â°50'33.0""",49.702,Cetus,HD 3326
5566,103.20911010467364,19.461921485241174,-80.69768090536219,0.1,00h42m42.90s,"-38Â°27'48.0""",132.45,Sculptor,λα Scl
